ID_Estudiante,Universidad,Edad,Sexo,Semestre,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,T1,T2,T3,T4,T5,T6,T7,T8,T9,T10,P1,P2,P3,P4,P5,P6,P7,P8,P9,P10,A1_Interrupcion,A2_Desaprobados,A3_Retirados,A4,A5_Dificultad,A6_Consideracion_Abandono,A7_Exigencia,A8_Retrasos,L1,L2,L3,L4,L5,L6,L7,L8,Calidad_Percibida,BC1,BC2,BC3,BC4,BT1,BT2,BT3,BT4,BP1,BP2,BP3,BP4,Flag_Inconsistencia,Score_Critico,Score_Tecnico,Score_Participativo,Score_AMI_Global,Riesgo_Total,A5_Dificultad_num,A6_Consideracion_Abandono_num,A7_Exigencia_num,A8_Retrasos_num,L1_num,L2_num,L3_num,L4_num,L5_num,L6_num,L7_num,L8_num,Score_Riesgo_Academico,Score_Riesgo_LMS,Score_Riesgo_Continuidad,Sentimiento_Academico,Indice_Coherencia,Etiquetas_Tematicas,Analisis_Cuali
STU_0241,UNI,,,,4.0,4.0,4.0,3.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,3.0,4.0,,,4.0,4.0,4.0,,4.0,4,4,4,5,3,4,4,5,3,4,Sí,En un Curso,No,medio,2,1,2,2,1,1,2,2,1,4,4,2,,Verifico que la publicación sea reciente y actualizada,Algunas fuentes parecen confiables pero tienen datos desactualizados,"Cuando aprendí a evaluar fuentes, mejoró mi rendimiento académico",Me siento inseguro cuando el contenido no tiene referencias claras,Me ayudaron bastante para organizar tareas y materiales,Aprendí viendo tutoriales en YouTube para resolver problemas técnicos,Al principio mis conocimientos eran básicos y eso me dificultó un poco,Guías prácticas sobre herramientas digitales académicas,Algunos compañeros participaban poco en las actividades virtuales,La comunicación constante mejoró el ambiente virtual,Los compañeros ayudaban a resolver dudas rápidamente,Mi compromiso aumentó cuando interactuaba más en clase,False,3.4,3.857142857142857,4.0,3.740740740740741,1,2,1,2,2,1,1,2,2,1,4,4,2,2.375,2.125,3.0,0.8,0.85,"Evaluación de Fuentes, Habilidades Técnicas y Aprendizaje, Participación y Colaboración","El estudiante muestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus puntuaciones medias a altas en las categorías 'Crítico', 'Técnico' y 'Participativo', junto con un bajo riesgo, se reflejan en respuestas que demuestran un esfuerzo activo por verificar información (BC1), una apreciación de la mejora académica a través de la evaluación de fuentes (BC3, BC4), y un reconocimiento del valor del aprendizaje técnico y la colaboración (BT1, BT2, BP2, BP4). Si bien algunas respuestas (BC2, BT3) sugieren áreas de mejora, la tónica general es positiva y alineada con sus calificaciones."
STU_0242,UNI,,,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,,,,,,,,,,,4,3,4,4,4,4,4,4,4,4,Sí,En un Curso,No,medio,3,2,2,2,2,1,2,1,1,2,1,1,,contrastar informacion antes de usarla,fue dificil validar estadisticas,ayudo a evitar errores academicos,me siento inseguro con aginas poco conocidas,me adapte con el tiempo,pedi ayuda a compañeros para resolver problemas,mejor mi organizacion academica,hubiera sido util capacitacion tecnologica,los foros promovian participacion,dependia del docente,los compañeros ayudan,la virtualidad exige mas disciplina,False,3.8,,3.9,3.85,1,3,2,2,2,2,1,2,1,1,2,1,1,2.625,1.375,3.5,0.7,0.7,"Verificación de información, Colaboración y apoyo, Adaptación a la virtualidad","El estudiante muestra una coherencia moderada a alta. Sus respuestas cualitativas reflejan una actitud crítica (BC1, BC2) y participativa (BP1, BP3), alineándose con sus puntajes cuantitativos en 'Critico' y 'Participativo', aunque no de forma perfecta. Expresa dificultades iniciales pero un proceso de adaptación (BT1, BT2), y la necesidad de apoyo y capacitación (BT4, BP2), lo cual es consistente con un sentimiento académico generalmente positivo pero con áreas de mejora y ambivalencia. El puntaje de 'Riesgo BAJO' se complementa con su capacidad para contrastar información y buscar ayuda."
STU_0243,UNI,,,,3.0,2.0,2.0,3.0,3.0,4.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,2,3,2,3,4,2,3,2,2,3,Sí,En un Curso,No,bajo,3,2,2,1,2,2,1,2,2,3,3,3,,reviso si la informacion viene de paginas oficilaes o articulos academicos,a veces encuentro informacion contradictoria y no se cual es el mas actual,si porque aprendi a analizar mejor las fuentes me ayuda a mejorar mis trabajos,me siento mas seguro cuando uso arituclos cientificos y mas inseguro en blogs y foros,mi experiencia fue buena aunque algunos plataformas son algo lentas,si tuve problemas en internet y pedia las grabaciones de las clases,si mis habilidades tecnologicas faciliraron adaptarme rapido a las clases virtuales,mas capacitacion sobre el uso de plataformas virtuales,era buena aunque algunos compañeros a veces no participaban mucho,en algunos cursos me senti aislado por la poca interaccion,si porque cuando habia buena comunicacion tenia ganas de participar y continuar,hizo que me comprometiera mas con mis cursos,False,2.6,2.6,2.6,2.6,1,3,2,2,1,2,2,1,2,2,3,3,3,2.75,2.25,3.5,0.7,0.8,"Evaluación Crítica de Fuentes, Adaptabilidad Tecnológica, Interacción y Participación Virtual","El estudiante muestra una coherencia moderada a alta entre sus respuestas cuantitativas y cualitativas. Los puntajes de 2.6 en las dimensiones 'Critico', 'Tecnico' y 'Participativo' sugieren un nivel de habilidad intermedio, lo cual se refleja en las respuestas. Menciona la revisión de fuentes oficiales y académicas (BC1, BC4), pero también admite dificultades con información contradictoria (BC2), indicando un proceso de aprendizaje en la evaluación crítica. Reconoce que sus habilidades tecnológicas le ayudaron (BT3) pero solicita más capacitación (BT4), lo que se alinea con un puntaje intermedio en lo técnico. Finalmente, su experiencia participativa es mixta, con momentos positivos (BP3, BP4) y negativos (BP2), reflejando la necesidad de una mayor interacción, lo cual es coherente con un puntaje medio en la dimensión 'Participativo'. El sentimiento académico general es positivo, con un índice de coherencia alto debido a la consistencia observada."
STU_0244,UNI,,,,4.0,,,4.0,,5.0,3.0,,,,,4.0,4.0,,,4.0,4.0,4.0,4.0,,3,4,5,4,4,4,5,5,3,4,No,Nunca,No,Alto,1,1,1,1,1,3,1,4,1,1,1,3,,observo las fuentes de donde proviene,no tuve solo lo descarto sabiendo de donde proviene,"si, ya que me resulto mas sencillo conocer, la informacion y si es complicado o dificil",no porque solo escojo fuentes confiables,"es fluida, se observa las cosas que se necesita",no he tenido problemas,"si, debido a que todo se vuelve mas sencillo",los mas utiles seria excel y rstudio,mi experiencia fue solo en whatsapp pero no tuve problemas con eso,no me siento aislado,"si, ya que otorga mas confianza a la hora de enfrentar los cursos",lo vuelvo mas sencillo y profesional su uso,False,4.0,4.0,4.1,4.05,0,1,1,1,1,1,3,1,4,1,1,1,3,1.0,1.875,1.0,0.8,0.9,"Evaluación de Fuentes, Facilidad de Uso, Confianza Digital","El estudiante muestra una alta coherencia entre sus respuestas cualitativas y cuantitativas. Las puntuaciones cuantitativas (promedio de 4.0 en Crítico y Técnico, 4.1 en Participativo) sugieren un nivel avanzado en Alfabetización Mediática. Las respuestas abiertas refuerzan esta idea, evidenciando una clara comprensión de la importancia de evaluar fuentes (BC1, BC4), la fluidez y utilidad de las herramientas tecnológicas (BT1, BT4), y la confianza y facilidad que le otorgan estas habilidades (BC3, BP3, BP4).  La mención específica de Excel y RStudio (BT4) y la experiencia en WhatsApp (BP1) demuestran un conocimiento práctico.  El bajo riesgo indicado también concuerda con esta auto-percepción positiva y competente."
STU_0245,UNI,,,,,,,,,4.0,,,,,,,4.0,,,1.0,4.0,4.0,4.0,,4,5,4,4,2,5,4,3,5,4,Sí,En un Curso,No,medio,2,3,3,3,4,4,2,3,3,3,2,3,,bajo mi busqueda en sitios academicos y comparto con otras fuentes,"pocas, puesto que la mayoria de profesores las sustenta con fuentes adecuadas","si, debido a la exigencia clara del uso y eleccion del contenido digital adecuado",aquellas donde los profesores han variado contenido bibliografico,decente. el ambiente de las aulas era simple pero hecha adecuadamente,algunas tareas no poseian el boton para adjuntar trabajos (archivos multimedia),"si, ya que los profesores exigian mas dichas habilidades en el entorno virtual","plataformas como notebook, lm, o el uso debido de prompts con la IA (chatgpt, gemini)","buena, la mayoria de compañeras manejaba correctamente el entorno","acompañado, a la configuracion de las aulas virtuales y a la guia del docente respectivo",si la guia y dialogo adecuado facilitan el uso,dependiendo de como se estructura poia realizar mis cursos con mayor o menos motivacion o facilidad,False,4.0,3.4,4.0,3.8125,1,2,3,3,3,4,4,2,3,3,3,2,3,2.875,3.0,4.0,0.8,0.9,"Uso de Fuentes Académicas, Habilidades Digitales Docentes, Entorno Virtual de Aprendizaje","El estudiante demuestra una alta coherencia entre sus respuestas cuantitativas y cualitativas. Sus puntuaciones elevadas en 'Critico' y 'Participativo' se reflejan en la forma en que describe sus métodos de búsqueda y colaboración. La mención de 'Riesgo BAJO' concuerda con su percepción de un entorno académico y virtual generalmente bien gestionado por los docentes, aunque señala áreas específicas de mejora técnica como la ausencia de botones para adjuntar archivos multimedia. La apreciación del 'Tecnico' (3.4) se alinea con el reconocimiento de la importancia de las plataformas digitales y el uso de IA, sugiriendo una base sólida pero con margen para un mayor desarrollo técnico."
STU_0246,UNI,,,,,4.0,4.0,4.0,,2.0,,4.0,3.0,3.0,4.0,3.0,3.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4,3,5,4,3,4,3,3,3,3,No,En un Curso,No,medio,2,3,3,3,2,2,2,3,3,2,1,2,,busco informacion en revistas academicas,era dificil referencias informacion falsa,ayuda a obtener mejores resultados,me siento seguro con fuentes academicas,fue regular por algunos errores tecnicos,"si, la plataforma se trababa y reiniciaba mi sesion",facilito mi permanencia en los cursos virtuales,mas orientacion sobre herramientas diigtales,buena experiencia en foros,me senti acompañado en cursos participativos,la interaccion daba motivacion,mi participacion mejoro mi interes por aprobar,False,3.4285714285714284,3.6,3.5,3.5185185185185186,0,2,3,3,3,2,2,2,3,3,2,1,2,2.375,2.125,2.0,0.7,0.8,"Fiabilidad de la información, Experiencia técnica, Participación y motivación","El estudiante muestra una coherencia alta, con un índice de 0.8. Los puntajes cuantitativos en las dimensiones Crítico (3.43), Técnico (3.6) y Participativo (3.5) son moderadamente altos, lo que se alinea con sus respuestas cualitativas. Expresa una preferencia por fuentes académicas ('busco informacion en revistas academicas', 'me siento seguro con fuentes academicas') y valora la fiabilidad de la información, aunque reconoce dificultades ('era dificil referencias informacion falsa'). Sus comentarios sobre la experiencia técnica son mixtos ('fue regular por algunos errores tecnicos', 'la plataforma se trababa y reiniciaba mi sesion'), pero la mayoría de sus afirmaciones apuntan a una actitud positiva hacia el aprendizaje virtual ('ayuda a obtener mejores resultados', 'facilito mi permanencia en los cursos virtuales', 'mi participacion mejoro mi interes por aprobar'). El sentimiento académico general es positivo (0.7), reflejando una experiencia mayormente empoderadora a pesar de algunos obstáculos técnicos puntuales. La coherencia se manifiesta en cómo las valoraciones numéricas se ven respaldadas por descripciones cualitativas de sus percepciones y experiencias."
STU_0247,UNI,,,,4.0,4.0,3.0,3.0,4.0,3.0,4.0,3.0,,4.0,3.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0,4.0,4.0,2,4,3,3,4,3,2,3,2,2,Sí,Nunca,"Sí, en más de una ocasión",medio,3,3,2,2,3,4,3,3,2,2,4,5,,con la ayuda de la IA verifico la informacion con la fuentes,no he tenido problemas hasta ahora,"no, hasta ahora no he abandonado ningun curso virtual","cuando es informacion sobre un tema complicado, dudo de recurrir a contenidos digitales",hasta ahora comodo y sencillo de entener,cuando hay caidas en las paginas,si he llegado a mejorar respecto al uso de la tecnologia,una IA que pueda responder todas las dudas,no he participado,la falta de una herramienta que permita aclarar todas las dudas,si siempre es agradable sentirse acompañado en lo que hace uno,no he sido muy influenciado,False,3.5555555555555554,3.2,2.8,3.1724137931034484,1,3,3,2,2,3,4,3,3,2,2,4,5,3.0,3.25,4.0,0.6,0.75,"Uso de IA para verificación, Dudas en información compleja, Necesidad de apoyo y resolución de dudas","El estudiante muestra un sentimiento académico moderadamente positivo, con puntuaciones que reflejan un nivel intermedio en sus habilidades críticas y técnicas, aunque menos en participación. La coherencia entre sus respuestas cuantitativas y cualitativas es alta. Por ejemplo, mientras el puntaje 'Crítico' es el más alto, su respuesta sobre verificar información con IA respalda esto. Sin embargo, la duda ante información compleja (BC4) y la baja participación (BP1) contrastan con un puntaje 'Participativo' de 2.8, sugiriendo áreas de mejora en la aplicación práctica de sus habilidades. A pesar de esto, la necesidad de apoyo y la mejora en el uso de tecnología (BT3) son consistentes con un puntaje técnico decente. El 'Riesgo Bajo' parece justificado por su actitud general y sus respuestas sobre experiencias pasadas sin problemas significativos."
STU_0248,UNI,,,,4.0,3.0,3.0,2.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,,4.0,2.0,4.0,,,4.0,4,5,3,3,3,5,4,4,2,4,No,Nunca,No,medio,3,4,2,3,2,1,3,4,2,2,2,3,,contrasto con diferentes paginas web y llego a una conclusion para mis trabajos,me demoto verificando la informacion y se una dificultad al momento de evaluar la calidad,"no ha influido de manera negativa en mi formacion universiaria, lo veo como una herramienta de ayuda",al momento de realizar problemas y encontrar definiciones que me hayan sido tan veridicas de confirmar,es practico emplear las plataformas de mis cursos universitarios,en la participacion y presentacion de clase donde la pagina a veces no cargaba o se reprogramaba otro horario para las clases,me han facilitado al momento de entrar a la clases virtuales y presentar los documentos en la plataforma e informarme de los cambios ocurridos por la web,que las plataformas virtuales no se caigan y que sean un poco mas accesibles poder entender el mecanismo de la plataforma,ha sido gratificante poder reunirme en grupo y colaborar con todos los integrantes mediante la plataforma virtual,me he sentido acompañado de los cursos debido a que las dudas o los problemas que no entendia la plataforma me pudo asesorar,la participacion activa de todos en el aula es lo me influyo para seguir estudiando virtualmente,aportado mayor comprension y mejores habilidades extracurriculares en la universidad,False,3.4,3.5714285714285716,3.7,3.5555555555555554,0,3,4,2,3,2,1,3,4,2,2,2,3,2.25,2.375,2.5,0.8,0.85,"Verificación de Información, Uso de Plataformas Virtuales, Colaboración Digital","El estudiante muestra una alta coherencia entre sus puntuaciones cuantitativas y sus respuestas cualitativas. Sus puntuaciones promedio en las dimensiones Crítica, Técnica y Participativa (alrededor de 3.5-3.7) se alinean con la descripción de utilizar recursos digitales para contrastar información y realizar trabajos (BC1, BC4), así como con la apreciación de las plataformas virtuales como herramientas de ayuda y facilitadoras del aprendizaje (BT1, BT3, BP1, BP2). Aunque menciona dificultades al evaluar la calidad de la información (BC2) y problemas técnicos puntuales (BT2), estas observaciones no contradicen sus puntuaciones moderadamente altas, sino que las contextualizan como áreas de mejora dentro de una experiencia predominantemente positiva. El nivel de riesgo 'BAJO' también concuerda con un sentimiento académico mayormente positivo."
STU_0249,UNI,,,,4.0,,3.0,4.0,,2.0,4.0,,4.0,4.0,4.0,,4.0,4.0,3.0,4.0,,,4.0,,4,3,5,4,4,5,4,5,4,3,No,En dos o más,No,Alto,2,2,3,1,3,4,3,2,4,2,3,3,,"corroboro que la informacion venga de paginas legibles, articulos cientificos, investigadones",hay algunos casos que la informacion es contradictoria u erronea,si se me ha dado en un curso de desarrollo personal en el cual la IA no ha sido confiables y no ayuda,"en los cursos de ciencias ejem: calculo, algebra lineal, quimica la informacion es casi precisa",son muy utiles al momento de preparar una exposicion o trabajo,algunas veces la pagina de la UNI ah tenido fallas en el sistema,"de hecho si, ayudo en los trabajos y exposiciones en las clases virtuales",algunos profesores contribuyen con el curso compartiendo material virtual,"no ha sido la mas adecuada, no se puede socializar correctamente","si me he sentido asi, estudiando solo sin ningun apoyo",el tener compañeros permite que el curso en su sea mas entretenido,de modo que en un futuro tenga mayor seguridad en los cursos siguientes en exposiciones,True,3.5714285714285716,3.8333333333333335,4.1,3.869565217391304,1,2,2,3,1,3,4,3,2,4,2,3,3,2.0,3.0,1.5,0.6,0.8,"Confiabilidad de la Información, Apoyo Tecnológico en el Estudio, Colaboración y Socialización Académica","El estudiante muestra una coherencia alta, reflejada en sus puntajes cuantitativos y la interpretación de sus respuestas cualitativas. Destaca la importancia de fuentes confiables y la precisión de la información en áreas científicas, lo cual se alinea con puntuaciones moderadamente altas en 'Crítico' y 'Técnico'. Si bien expresa desafíos con la socialización en entornos virtuales ('Participativo' 4.1), esto no contradice directamente sus altos puntajes, sino que señala un área de mejora percibida. El sentimiento académico es mayoritariamente positivo, con una ligera reserva en la experiencia de estudio solitario, lo que sugiere un empoderamiento creciente a pesar de ciertas frustraciones."
STU_0250,UNI,,,,2.0,3.0,2.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,4.0,4.0,3.0,2,2,3,3,4,4,4,3,4,3,No,En un Curso,No,,3,2,2,2,2,3,3,3,2,2,2,2,,articulos cientificos,demasiado,"si, en decidir cotinuar mi desempeño academico",en articulos cientificos,Sin respuesta.,si mejorando mi internet,"si, adicionar pestañas en mi pc",Sin respuesta.,no participo,no ser autodidacta,si ya que es un ambiente comodo,enfrentar desafios,False,3.0,3.1,3.2,3.1,0,3,2,2,2,2,3,3,3,2,2,2,2,1.875,2.375,1.5,0.7,0.7,"Recursos académicos digitales, Motivación y rendimiento, Adaptación tecnológica","El estudiante presenta un nivel de coherencia moderado-alto. Sus puntuaciones cuantitativas se encuentran en un rango medio (3.0-3.2), indicando un conocimiento y habilidad promedio en las áreas de Alfabetización Mediática. Cualitativamente, menciona ""artículos científicos"" en dos ocasiones, lo que se alinea con el uso de recursos académicos. La respuesta ""si, en decidir continuar mi desempeño académico"" y ""enfrentar desafíos"" sugiere una actitud proactiva y un sentimiento académico positivo. Aunque ""no participo"" en BP1 podría parecer contradictorio, el contexto de ""un ambiente cómodo"" en BP3 y la mejora tecnológica en BT2 sugieren que su falta de participación puede deberse a la preferencia por otros medios o a una fase de adaptación, más que a una falta de capacidad o interés general. El sentimiento académico general es positivo, aunque con áreas de mejora o adaptación percibidas."
STU_0251,UNI,,,,4.0,4.0,4.0,4.0,4.0,2.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4,4,4,4,4,4,4,4,4,4,No,Nunca,No,medio,4,4,4,4,4,4,5,5,5,5,5,5,,comparo informacion entre paginas academicas,habia demasiadas fuentes y era confuso,analizar mejor las fuentes ayudo en mis notas,me siento mas seguro usando investigaciones,fue buena en la mayoria de cursos,tuve problemas de audio y cambio de dispositivo,facilito mi aprendizaje virtual,mas capacitaciones para estudiantes buenos,buena experiencia colaborando con compañeros,me senti acompñado gracias a los grupos virtuales,los docentes motivan bastante,mi participacion aumento mi compromiso universitario,True,3.8,4.0,4.0,3.933333333333333,1,4,4,4,4,4,4,5,5,5,5,5,5,2.75,4.75,2.5,0.8,0.8,"Verificación de Fuentes, Experiencia en Aprendizaje Virtual, Colaboración Académica","El estudiante demuestra una alta coherencia entre sus puntuaciones cuantitativas y sus respuestas cualitativas. Los scores en 'Critico' (3.8), 'Tecnico' (4.0) y 'Participativo' (4.0) se alinean con comentarios positivos sobre la comparación de información académica, el análisis de fuentes para mejorar notas y la seguridad en la investigación. Aunque hay menciones de desafíos técnicos ('BT2'), la experiencia general en aprendizaje virtual es vista como positiva ('BT3') y motivadora. La percepción de 'Riesgo ALTO' podría deberse a experiencias de confusión con fuentes ('BC2'), pero la mejora en la comprensión y el compromiso académico ('BP4') sugieren un desarrollo positivo y empoderamiento en su proceso de aprendizaje mediado por tecnologías."
STU_0252,UNI,,,,1.0,2.0,2.0,2.0,1.0,5.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,2.0,1.0,1.0,3,2,2,1,3,3,2,2,2,1,Sí,En un Curso,No,medio,2,3,4,3,5,4,4,4,5,4,4,4,,uso informacion de universidades o paginas concretas,algunas paginas tenian datos desactualizados,si porque me permitio seccionar informacion mas util,me siento inseguro cuando encuentro informacion en redes sociales,fue aceptable aunque algunos plataformas fallaban,el internet se iba seguido y trataba de conetarme desde otro lugar,facilito mi adaptacion porque aprendi rapido a usar las plataformas,mayor orientacion al inicio del ciclo,regular ya que no todos colaboraban igual,me senti acompñado en cursos donde habia mas comunicacion,si porque conversar con compañeros ayudaba bastante,participar constante mejoro mi disciplina,False,2.0,2.0,2.1,2.033333333333333,1,2,3,4,3,5,4,4,4,5,4,4,4,3.0,4.25,4.0,0.5,0.7,"Calidad de la información, Infraestructura tecnológica, Colaboración y comunicación","El estudiante muestra un nivel de coherencia moderado a alto. Los puntajes cuantitativos en 'Critico' y 'Tecnico' (ambos 2.0) reflejan una experiencia de aprendizaje que no fue ni muy positiva ni muy negativa, lo cual se alinea con las respuestas cualitativas sobre plataformas fallando o internet intermitente, y la necesidad de mejorar la calidad de la información. Sin embargo, la respuesta sobre 'BC3' (uso de información útil) y 'BP3' (conversar con compañeros ayuda) sugiere un mayor nivel de aprovechamiento que los puntajes cuantitativos podrían indicar inicialmente. El sentimiento académico es neutral, indicando que la experiencia tuvo aspectos tanto positivos como negativos, pero no lo llevó a un extremo de frustración o empoderamiento."
STU_0253,UNI,,,,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,4.0,,3.0,4.0,2.0,3.0,,2.0,3.0,,3.0,4.0,3,3,3,4,2,4,4,3,4,4,No,En un Curso,No,medio,1,1,1,1,1,1,1,1,1,1,1,1,,segun su fuente direccion electronica y la reputacion de esta,ninguna,si me ayudo a ser minuciosa,inseguridad al usar alguna fuente de externo a la universidad,muy buena,caida de la pagina,si toda la informacion a la palma de la mano,videos y anadir IA,muy buena,aislado ya que alli no es como presencial,"si, en el aula se contagia la vibra de estudio",cursos 100% virtuales dificlmente me concentro,False,3.111111111111111,3.0,3.4,3.185185185185185,0,1,1,1,1,1,1,1,1,1,1,1,1,1.5,1.0,1.0,0.6,0.7,"Evaluación de fuentes, Desafíos de la virtualidad, Mejora de habilidades digitales","El estudiante muestra un nivel de coherencia moderadamente alto. Los puntajes cuantitativos (3.11 Crítico, 3.0 Técnico, 3.4 Participativo) sugieren una competencia intermedia en alfabetización mediática. Las respuestas cualitativas refuerzan esto: menciona la importancia de la fuente y su reputación (BC1), aunque también expresa inseguridad (BC4). La preferencia por la información accesible (BT3) y la sugerencia de incorporar IA (BT4) indican un interés en la mejora técnica. Sin embargo, hay una ambivalencia respecto a la modalidad virtual, reconociendo su utilidad pero expresando dificultades de concentración (BP2, BP4), lo cual se alinea con un sentimiento académico mixto pero predominantemente positivo en cuanto a la intención y potencial de la alfabetización mediática."
STU_0254,UNI,,,,4.0,4.0,4.0,3.0,2.0,4.0,3.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,3.0,3.0,3.0,4,4,4,3,2,3,3,2,2,3,Sí,Nunca,No,medio,2,2,2,2,2,2,2,2,2,2,2,2,,paginas confiables y articulos cientificos,era dificil saber que informacion era actual,ayuda a mejorar mis investigaciones,me siento seguro usando fuentes academicas,fue positiva y util,tuve problemas con mi laptop y use otra computadora,facilito mi continuidad en los cursos,mas capacitaciones virtuales,buna experiencia en actividades grupales,me senti acompañada gracias a mis amigos,los docentes motivan a seguir,participar aumento mi compromiso,False,3.2,3.0,3.0,3.066666666666667,1,2,2,2,2,2,2,2,2,2,2,2,2,2.25,2.0,3.5,0.7,0.8,"Confianza en fuentes académicas, Continuidad y apoyo en el aprendizaje, Motivación y compromiso con la participación","El estudiante muestra una coherencia general positiva. Sus puntuaciones cuantitativas (especialmente en 'Critico') se alinean con sus respuestas cualitativas que enfatizan la búsqueda de fuentes confiables y académicas. Si bien hay una mención a la dificultad con la actualidad de la información y una necesidad de más capacitaciones virtuales, el sentimiento predominante es de utilidad y apoyo, lo que sugiere que las experiencias académicas y de participación han sido mayormente empoderadoras y contribuyen a su compromiso y a la mejora de sus investigaciones."
STU_0255,UNI,,,,3.0,4.0,4.0,4.0,4.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,2.0,3.0,3,5,4,4,3,4,4,4,4,4,No,Nunca,No,Alto,1,1,1,1,1,1,1,1,1,1,1,1,,acuidiendo a las reseñas bibliograficas. ademas uso sitios netamente academicos,ninguna,"no necesariamente, ya quue suelo adaptarme rapido",me he sentido mas seguro cuando obtengo informacion directamente de la universidad,"increible, ya que facilito mucho la solucion de problemas academicos, ahorr amucho tiempo",ninguno,"se me facilito, ya que manejo muy bien las plataformas virtuales",programas mas sofiticados,excelente ahorra tiempo,lo normal,"docente, a vaces no saben manejar las plataformas virtuales. no estan capacitados",positivamente,False,3.6,3.6,3.9,3.7,0,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,1.0,0.8,0.85,"Fuentes académicas, Facilidad tecnológica, Brecha digital docente","El estudiante demuestra una alta coherencia entre sus respuestas cualitativas y cuantitativas. Sus puntuaciones intermedias-altas en 'Critico' y 'Tecnico', junto con una puntuación alta en 'Participativo', se alinean con su mención de acudir a 'reseñas bibliográficas' y 'sitios netamente académicos' (BC1), y su habilidad para 'manejar muy bien las plataformas virtuales' (BT3). El sentimiento general es positivo hacia las herramientas tecnológicas ('increíble', 'excelente', 'positivamente'), lo que se refleja en su alto puntaje en 'Participativo'. Sin embargo, se observa una leve inconsistencia o oportunidad de mejora al calificar su 'Riesgo' como 'BAJO' a pesar de identificar una posible brecha digital en docentes ('no saben manejar las plataformas virtuales', 'no estan capacitados') (BP3), lo que sugiere una conciencia de la problemática pero quizás una subestimación de su impacto general. A pesar de esto, la alineación general es sólida."
STU_0256,UNI,,,,4.0,3.0,4.0,,,4.0,4.0,,,4.0,,3.0,4.0,,,2.0,3.0,,1.0,4.0,2,5,3,3,4,4,1,2,4,1,No,Nunca,No,medio,2,2,1,1,1,1,1,2,5,1,1,4,,la información que utilizo mayormente es de google academico,la dificultad que tuve es cuando las IA me dan vinculos de enlace que no son verdaderas,"en mi desempeño academico si, ya que me ayuda a entender mejor los temas",en proyectos con inteligencia artificial,mi experiencia es buena ya que varias herramientas me salvaron de aputos en temas academicos,"los problemas es que la plataforma se congelaba o no queria funcionar, los tecnicos tuvieron que arreglar",yo creo que facilitan ya que en la virtualidad puedes estar en cualquier lugar y hora mas rapido osea accesible,mas contenidos de los cursos virtuales,nunca participe siempre observaba,aislada ya que no me gusta intercatuar solo hacer las tareas,no solo el material que me dan en la modalidad virtual,bueno ha impactado para bien ya que en virtual todo es mejor y mas accesible,False,3.8333333333333335,2.8333333333333335,2.9,3.1363636363636362,0,2,2,1,1,1,1,1,2,5,1,1,4,1.5,2.0,1.5,0.7,0.65,"Uso de IA en educación, Acceso y usabilidad de plataformas virtuales, Autonomía y colaboración en aprendizaje online","El estudiante presenta una coherencia moderada. Si bien sus puntajes cuantitativos sugieren un nivel intermedio en las dimensiones 'Crítico' y 'Técnico', y una baja percepción de 'Riesgo', las respuestas cualitativas revelan una experiencia mixta. Hay un aprecio por las herramientas tecnológicas ('BT1', 'BT4') y la accesibilidad de la virtualidad ('BT3', 'BP4'), pero también frustración con la fiabilidad de las IA ('BC2') y una marcada preferencia por el trabajo individual y aislado ('BP1', 'BP2'). Esta dualidad entre el potencial percibido de la tecnología y las dificultades encontradas, junto con una tendencia a la pasividad participativa, genera una coherencia no total pero tampoco contradictoria."
